_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-84,C0011853,M1,1,0,DisGeNET,35,"Diabetes Mellitus, Experimental",,-84,19,39,30182,522,253,84,33,3,43|148|153|155|207|231|285|367|572|581|590|596|598|836|841|842|847|857|890|891|959|1026|1543|1571|1728|2099|2641|2697|2931|3091|3098|3156|3157|3162|3383|3480|3553|3569|3586|3643|3791|3938|4193|4312|4318|4353|4609|4780|4792|4842|4843|4846|5054|5159|5175|5213|5465|5467|5468|5578|5579|5594|5595|5742|5743|5970|6342|6347|6517|6582|6647|6720|6772|6774|7040|7054|7099|7124|7157|7412|7422|7498|9970|653361,ACHE|ADRA1A|ADRB1|ADRB3|AKT1|AKR1B1|ANGPT2|AR|BAD|BAX|BCHE|BCL2|BCL2L1|CASP3|CASP8|CASP9|CAT|CAV1|CCNA2|CCNB1|CD40LG|CDKN1A|CYP1A1|CYP2E1|NQO1|ESR1|GCG|GJA1|GSK3A|HIF1A|HK1|HMGCR|HMGCS1|HMOX1|ICAM1|IGF1R|IL1B|IL6|IL10|INSR|KDR|LCT|MDM2|MMP1|MMP9|MPO|MYC|NFE2L2|NFKBIA|NOS1|NOS2|NOS3|SERPINE1|PDGFRB|PECAM1|PFKM|PPARA|PPARD|PPARG|PRKCA|PRKCB|MAPK1|MAPK3|PTGS1|PTGS2|RELA|SCP2|CCL2|SLC2A4|SLC22A2|SOD1|SREBF1|STAT1|STAT3|TGFB1|TH|TLR4|TNF|TP53|VCAM1|VEGFA|XDH|NR1I3|NCF1,-79,0
1,-78,C0024305,M1,1,0,DisGeNET,35,"Lymphoma, Non-Hodgkin",,-78,14,34,30182,733,253,89,35,3,9|31|142|196|207|331|332|367|581|590|595|596|598|695|808|836|841|842|847|931|940|959|1017|1026|1027|1029|1493|1543|1545|1571|1645|1869|2064|2099|2213|2944|2950|3091|3383|3553|3569|3575|3576|3586|3593|3603|3643|3791|4193|4312|4314|4318|4353|4552|4609|4615|4842|4843|4846|5159|5292|5444|5578|5579|5594|5595|5728|5743|5925|6257|6401|6646|6774|6850|7040|7046|7124|7157|7412|7422|8644|8648|8797|9774|9970|10598|11200|29126|54106,NAT1|ACACA|PARP1|AHR|AKT1|XIAP|BIRC5|AR|BAX|BCHE|CCND1|BCL2|BCL2L1|BTK|CALM3|CASP3|CASP8|CASP9|CAT|MS4A1|CD28|CD40LG|CDK2|CDKN1A|CDKN1B|CDKN2A|CTLA4|CYP1A1|CYP1B1|CYP2E1|AKR1C1|E2F1|ERBB2|ESR1|FCGR2B|GSTM1|GSTP1|HIF1A|ICAM1|IL1B|IL6|IL7R|CXCL8|IL10|IL12B|IL16|INSR|KDR|MDM2|MMP1|MMP3|MMP9|MPO|MTRR|MYC|MYD88|NOS1|NOS2|NOS3|PDGFRB|PIM1|PON1|PRKCA|PRKCB|MAPK1|MAPK3|PTEN|PTGS2|RB1|RXRB|SELE|SOAT1|STAT3|SYK|TGFB1|TGFBR1|TNF|TP53|VCAM1|VEGFA|AKR1C3|NCOA1|TNFRSF10A|BCLAF1|NR1I3|AHSA1|CHEK2|CD274|TLR9,-73,0
1,-75,C0155626,M1,1,0,DisGeNET,35,Acute myocardial infarction,,-75,14,33,30182,766,253,88,35,3,31|43|142|150|153|154|155|196|207|578|581|595|596|695|836|842|847|857|959|1029|1277|1493|1565|1733|2099|2100|2641|2697|2932|2944|2950|3091|3156|3162|3383|3480|3553|3569|3576|3586|3603|3725|3757|3791|4312|4314|4318|4353|4615|4780|4846|5054|5175|5444|5468|5594|5595|5728|5733|5743|5970|6331|6347|6403|6517|6530|6532|6646|6647|6774|6783|7040|7046|7054|7099|7108|7124|7157|7412|7422|7442|8804|9377|10598|11082|54106|653361|107075310,ACACA|ACHE|PARP1|ADRA2A|ADRB1|ADRB2|ADRB3|AHR|AKT1|BAK1|BAX|CCND1|BCL2|BTK|CASP3|CASP9|CAT|CAV1|CD40LG|CDKN2A|COL1A1|CTLA4|CYP2D6|DIO1|ESR1|ESR2|GCG|GJA1|GSK3B|GSTM1|GSTP1|HIF1A|HMGCR|HMOX1|ICAM1|IGF1R|IL1B|IL6|CXCL8|IL10|IL16|JUN|KCNH2|KDR|MMP1|MMP3|MMP9|MPO|MYD88|NFE2L2|NOS3|SERPINE1|PECAM1|PON1|PPARG|MAPK1|MAPK3|PTEN|PTGER3|PTGS2|RELA|SCN5A|CCL2|SELP|SLC2A4|SLC6A2|SLC6A4|SOAT1|SOD1|STAT3|SULT1E1|TGFB1|TGFBR1|TH|TLR4|TM7SF2|TNF|TP53|VCAM1|VEGFA|TRPV1|CREG1|COX5A|AHSA1|ESM1|TLR9|NCF1|MTCO2P12,-70,0
1,-69,C0035126,M1,1,0,DisGeNET,35,Reperfusion Injury,,-69,25,38,30182,300,253,63,25,2.7,142|153|154|240|332|572|581|595|596|836|841|842|847|857|891|959|1026|1027|1571|2353|3091|3156|3162|3315|3383|3553|3569|3576|3586|3725|3791|4133|4314|4318|4353|4615|4780|4842|4843|4846|5175|5465|5468|5578|5601|5644|5728|5742|5743|5970|6347|6401|6403|6647|6772|6774|6783|6916|7099|7124|7157|7412|7498,PARP1|ADRB1|ADRB2|ALOX5|BIRC5|BAD|BAX|CCND1|BCL2|CASP3|CASP8|CASP9|CAT|CAV1|CCNB1|CD40LG|CDKN1A|CDKN1B|CYP2E1|FOS|HIF1A|HMGCR|HMOX1|HSPB1|ICAM1|IL1B|IL6|CXCL8|IL10|JUN|KDR|MAP2|MMP3|MMP9|MPO|MYD88|NFE2L2|NOS1|NOS2|NOS3|PECAM1|PPARA|PPARG|PRKCA|MAPK9|PRSS1|PTEN|PTGS1|PTGS2|RELA|CCL2|SELE|SELP|SOD1|STAT1|STAT3|SULT1E1|TBXAS1|TLR4|TNF|TP53|VCAM1|XDH,-65,0
1,-68,C3887461,M1,1,0,DisGeNET,35,Head and Neck Carcinoma,,-68,13,31,30182,786,253,84,33,3,9|43|142|207|240|331|332|367|581|595|596|598|836|841|842|1017|1026|1027|1029|1147|1493|1543|1545|1565|1571|1728|1869|2064|2353|2720|2932|2944|2946|2950|3091|3315|3480|3553|3569|3576|3586|3643|3692|3725|3727|3791|4193|4312|4314|4318|4609|4615|4780|4843|5054|5175|5292|5444|5594|5728|5743|5925|6347|6403|6530|6532|6646|6772|6774|7040|7046|7099|7124|7157|7422|7490|8648|8797|9377|10598|11082|29126|51147|107075310,NAT1|ACHE|PARP1|AKT1|ALOX5|XIAP|BIRC5|AR|BAX|CCND1|BCL2|BCL2L1|CASP3|CASP8|CASP9|CDK2|CDKN1A|CDKN1B|CDKN2A|CHUK|CTLA4|CYP1A1|CYP1B1|CYP2D6|CYP2E1|NQO1|E2F1|ERBB2|FOS|GLB1|GSK3B|GSTM1|GSTM2|GSTP1|HIF1A|HSPB1|IGF1R|IL1B|IL6|CXCL8|IL10|INSR|EIF6|JUN|JUND|KDR|MDM2|MMP1|MMP3|MMP9|MYC|MYD88|NFE2L2|NOS2|SERPINE1|PECAM1|PIM1|PON1|MAPK1|PTEN|PTGS2|RB1|CCL2|SELP|SLC6A2|SLC6A4|SOAT1|STAT1|STAT3|TGFB1|TGFBR1|TLR4|TNF|TP53|VEGFA|WT1|NCOA1|TNFRSF10A|COX5A|AHSA1|ESM1|CD274|ING4|MTCO2P12,-64,0
1,-66,C0278996,M1,1,0,DisGeNET,35,Malignant Head and Neck Neoplasm,,-66,13,30,30182,767,253,82,32,2.9,9|43|142|207|240|331|332|367|581|595|596|598|836|841|842|1017|1026|1027|1029|1147|1493|1543|1545|1565|1571|1728|1869|2064|2353|2720|2932|2944|2946|2950|3091|3315|3480|3553|3569|3576|3586|3643|3725|3727|3791|4193|4312|4314|4318|4609|4615|4780|4843|5054|5175|5444|5594|5595|5728|5743|5925|6347|6403|6530|6532|6646|6772|6774|7040|7046|7099|7124|7157|7422|7490|8797|9377|10598|11082|29126|51147|107075310,NAT1|ACHE|PARP1|AKT1|ALOX5|XIAP|BIRC5|AR|BAX|CCND1|BCL2|BCL2L1|CASP3|CASP8|CASP9|CDK2|CDKN1A|CDKN1B|CDKN2A|CHUK|CTLA4|CYP1A1|CYP1B1|CYP2D6|CYP2E1|NQO1|E2F1|ERBB2|FOS|GLB1|GSK3B|GSTM1|GSTM2|GSTP1|HIF1A|HSPB1|IGF1R|IL1B|IL6|CXCL8|IL10|INSR|JUN|JUND|KDR|MDM2|MMP1|MMP3|MMP9|MYC|MYD88|NFE2L2|NOS2|SERPINE1|PECAM1|PON1|MAPK1|MAPK3|PTEN|PTGS2|RB1|CCL2|SELP|SLC6A2|SLC6A4|SOAT1|STAT1|STAT3|TGFB1|TGFBR1|TLR4|TNF|TP53|VEGFA|WT1|TNFRSF10A|COX5A|AHSA1|ESM1|CD274|ING4|MTCO2P12,-63,0
1,-66,C4529962,M1,1,0,DisGeNET,35,Fatty Liver Disease,,-66,13,31,30182,741,253,81,32,2.9,31|142|150|196|207|231|285|367|581|596|836|841|842|847|1026|1029|1147|1277|1571|1576|1728|1869|2099|2100|2194|2213|2353|2641|2944|2946|2950|3091|3156|3162|3383|3553|3569|3576|3586|3630|3643|3725|3791|4128|4312|4318|4353|4615|4780|4846|5444|5465|5467|5468|5579|5594|5595|5743|5970|6347|6401|6647|6720|6772|6774|6783|6850|7040|7099|7108|7124|7157|7412|7422|8972|9970|10598|54106|58488|653361|107075310,ACACA|PARP1|ADRA2A|AHR|AKT1|AKR1B1|ANGPT2|AR|BAX|BCL2|CASP3|CASP8|CASP9|CAT|CDKN1A|CDKN2A|CHUK|COL1A1|CYP2E1|CYP3A4|NQO1|E2F1|ESR1|ESR2|FASN|FCGR2B|FOS|GCG|GSTM1|GSTM2|GSTP1|HIF1A|HMGCR|HMOX1|ICAM1|IL1B|IL6|CXCL8|IL10|INS|INSR|JUN|KDR|MAOA|MMP1|MMP9|MPO|MYD88|NFE2L2|NOS3|PON1|PPARA|PPARD|PPARG|PRKCB|MAPK1|MAPK3|PTGS2|RELA|CCL2|SELE|SOD1|SREBF1|STAT1|STAT3|SULT1E1|SYK|TGFB1|TLR4|TM7SF2|TNF|TP53|VCAM1|VEGFA|MGAM|NR1I3|AHSA1|TLR9|PCTP|NCF1|MTCO2P12,-63,0
1,-64,C0151744,M1,1,0,DisGeNET,35,Myocardial Ischemia,,-64,13,30,30182,756,253,80,32,2.9,31|153|154|196|207|231|285|332|581|595|596|836|847|959|1565|1576|2064|2099|2641|2670|2697|2932|2944|2946|2950|3091|3098|3162|3315|3383|3553|3569|3586|3630|3757|3791|3938|4314|4318|4353|4780|4792|4842|4843|4846|5054|5175|5213|5236|5292|5444|5465|5468|5578|5579|5594|5595|5602|5728|5743|5970|6331|6347|6401|6403|6646|6772|6774|7040|7099|7108|7124|7412|7422|7442|8804|9474|10598|51477|107075310,ACACA|ADRB1|ADRB2|AHR|AKT1|AKR1B1|ANGPT2|BIRC5|BAX|CCND1|BCL2|CASP3|CAT|CD40LG|CYP2D6|CYP3A4|ERBB2|ESR1|GCG|GFAP|GJA1|GSK3B|GSTM1|GSTM2|GSTP1|HIF1A|HK1|HMOX1|HSPB1|ICAM1|IL1B|IL6|IL10|INS|KCNH2|KDR|LCT|MMP3|MMP9|MPO|NFE2L2|NFKBIA|NOS1|NOS2|NOS3|SERPINE1|PECAM1|PFKM|PGM1|PIM1|PON1|PPARA|PPARG|PRKCA|PRKCB|MAPK1|MAPK3|MAPK10|PTEN|PTGS2|RELA|SCN5A|CCL2|SELE|SELP|SOAT1|STAT1|STAT3|TGFB1|TLR4|TM7SF2|TNF|VCAM1|VEGFA|TRPV1|CREG1|ATG5|AHSA1|ISYNA1|MTCO2P12,-61,0
1,-64,C0153381,M1,1,0,DisGeNET,35,Malignant neoplasm of mouth,,-64,13,30,30182,756,253,80,32,2.9,142|196|207|231|240|332|367|595|596|836|841|842|847|857|959|1026|1027|1029|1493|1543|1545|1565|1571|2064|2353|2944|2946|2950|3037|3091|3162|3315|3383|3553|3569|3576|3586|3593|3630|3725|3727|3791|4193|4312|4314|4318|4609|4780|4792|4846|5054|5292|5465|5468|5578|5579|5594|5595|5728|5742|5743|5970|6257|6347|6774|7040|7046|7108|7124|7157|7422|7442|7490|9377|11082|29126|54106|55872|151056|107075310,PARP1|AHR|AKT1|AKR1B1|ALOX5|BIRC5|AR|CCND1|BCL2|CASP3|CASP8|CASP9|CAT|CAV1|CD40LG|CDKN1A|CDKN1B|CDKN2A|CTLA4|CYP1A1|CYP1B1|CYP2D6|CYP2E1|ERBB2|FOS|GSTM1|GSTM2|GSTP1|HAS2|HIF1A|HMOX1|HSPB1|ICAM1|IL1B|IL6|CXCL8|IL10|IL12B|INS|JUN|JUND|KDR|MDM2|MMP1|MMP3|MMP9|MYC|NFE2L2|NFKBIA|NOS3|SERPINE1|PIM1|PPARA|PPARG|PRKCA|PRKCB|MAPK1|MAPK3|PTEN|PTGS1|PTGS2|RELA|RXRB|CCL2|STAT3|TGFB1|TGFBR1|TM7SF2|TNF|TP53|VEGFA|TRPV1|WT1|COX5A|ESM1|CD274|TLR9|PBK|PLB1|MTCO2P12,-61,0
1,-64,C3714514,M1,1,0,DisGeNET,35,Infection,,-64,17,32,30182,491,253,69,27,2.8,142|154|207|240|331|332|572|581|596|598|836|841|842|857|1029|1147|1493|1565|1869|2099|2194|2353|2950|3091|3162|3315|3383|3428|3553|3569|3576|3586|3593|3603|4193|4314|4318|4353|4609|4615|4792|4843|5444|5465|5468|5578|5594|5595|5742|5743|5925|5970|6347|6401|6647|6772|6774|6850|7040|7099|7124|7157|7412|7422|7498|8797|29126|51135|54106,PARP1|ADRB2|AKT1|ALOX5|XIAP|BIRC5|BAD|BAX|BCL2|BCL2L1|CASP3|CASP8|CASP9|CAV1|CDKN2A|CHUK|CTLA4|CYP2D6|E2F1|ESR1|FASN|FOS|GSTP1|HIF1A|HMOX1|HSPB1|ICAM1|IFI16|IL1B|IL6|CXCL8|IL10|IL12B|IL16|MDM2|MMP3|MMP9|MPO|MYC|MYD88|NFKBIA|NOS2|PON1|PPARA|PPARG|PRKCA|MAPK1|MAPK3|PTGS1|PTGS2|RB1|RELA|CCL2|SELE|SOD1|STAT1|STAT3|SYK|TGFB1|TLR4|TNF|TP53|VCAM1|VEGFA|XDH|TNFRSF10A|CD274|IRAK4|TLR9,-60,0
