_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-69,C4529962,M1,1,0,DisGeNET,35,Fatty Liver Disease,,-69,15,32,30182,741,212,78,37,3.3,142|150|196|207|231|285|367|581|596|836|841|842|847|958|1026|1029|1432|1499|1509|1544|1728|1869|1956|2099|2191|2194|2353|2641|2875|2908|2946|2950|3091|3156|3162|3383|3553|3569|3576|3586|3630|3643|3725|3791|4023|4128|4312|4318|4353|4615|5444|5465|5467|5468|5579|5594|5595|5599|5743|5970|6401|6647|6772|6774|6783|6885|7040|7099|7108|7124|7157|7412|7422|8972|10598|58488|653361|107075310,PARP1|ADRA2A|AHR|AKT1|AKR1B1|ANGPT2|AR|BAX|BCL2|CASP3|CASP8|CASP9|CAT|CD40|CDKN1A|CDKN2A|MAPK14|CTNNB1|CTSD|CYP1A2|NQO1|E2F1|EGFR|ESR1|FAP|FASN|FOS|GCG|GPT|NR3C1|GSTM2|GSTP1|HIF1A|HMGCR|HMOX1|ICAM1|IL1B|IL6|CXCL8|IL10|INS|INSR|JUN|KDR|LPL|MAOA|MMP1|MMP9|MPO|MYD88|PON1|PPARA|PPARD|PPARG|PRKCB|MAPK1|MAPK3|MAPK8|PTGS2|RELA|SELE|SOD1|STAT1|STAT3|SULT1E1|MAP3K7|TGFB1|TLR4|TM7SF2|TNF|TP53|VCAM1|VEGFA|MGAM|AHSA1|PCTP|NCF1|MTCO2P12,-65,0
1,-69,C0011853,M1,1,0,DisGeNET,35,"Diabetes Mellitus, Experimental",,-69,19,35,30182,522,212,70,33,3.2,18|43|148|153|155|207|231|285|367|572|581|590|596|836|841|842|847|1026|1543|1728|1813|1956|2099|2641|2697|2908|3091|3156|3162|3383|3480|3553|3569|3586|3643|3791|3938|4023|4312|4318|4353|4609|4792|4843|4988|5213|5465|5467|5468|5578|5579|5594|5595|5742|5743|5970|6342|6517|6647|6772|6774|7040|7099|7124|7157|7412|7422|7498|130013|653361,ABAT|ACHE|ADRA1A|ADRB1|ADRB3|AKT1|AKR1B1|ANGPT2|AR|BAD|BAX|BCHE|BCL2|CASP3|CASP8|CASP9|CAT|CDKN1A|CYP1A1|NQO1|DRD2|EGFR|ESR1|GCG|GJA1|NR3C1|HIF1A|HMGCR|HMOX1|ICAM1|IGF1R|IL1B|IL6|IL10|INSR|KDR|LCT|LPL|MMP1|MMP9|MPO|MYC|NFKBIA|NOS2|OPRM1|PFKM|PPARA|PPARD|PPARG|PRKCA|PRKCB|MAPK1|MAPK3|PTGS1|PTGS2|RELA|SCP2|SLC2A4|SOD1|STAT1|STAT3|TGFB1|TLR4|TNF|TP53|VCAM1|VEGFA|XDH|ACMSD|NCF1,-65,0
1,-62,C3714514,M1,1,0,DisGeNET,35,Infection,,-62,19,33,30182,491,212,64,30,3.2,142|154|207|240|572|581|596|836|841|842|942|958|1029|1432|1499|1869|1956|2099|2191|2194|2353|2950|3091|3162|3383|3553|3569|3576|3586|3593|4023|4088|4318|4353|4609|4615|4790|4792|4843|5444|5465|5468|5578|5594|5595|5742|5743|5894|5925|5970|6401|6647|6772|6774|7040|7099|7124|7157|7412|7422|7498|8772|8797|51135,PARP1|ADRB2|AKT1|ALOX5|BAD|BAX|BCL2|CASP3|CASP8|CASP9|CD86|CD40|CDKN2A|MAPK14|CTNNB1|E2F1|EGFR|ESR1|FAP|FASN|FOS|GSTP1|HIF1A|HMOX1|ICAM1|IL1B|IL6|CXCL8|IL10|IL12B|LPL|SMAD3|MMP9|MPO|MYC|MYD88|NFKB1|NFKBIA|NOS2|PON1|PPARA|PPARG|PRKCA|MAPK1|MAPK3|PTGS1|PTGS2|RAF1|RB1|RELA|SELE|SOD1|STAT1|STAT3|TGFB1|TLR4|TNF|TP53|VCAM1|VEGFA|XDH|FADD|TNFRSF10A|IRAK4,-58,0
1,-58,C3203102,M1,1,0,DisGeNET,35,Idiopathic pulmonary arterial hypertension,,-58,13,29,30182,776,212,71,33,3.2,43|55|142|154|196|207|240|285|367|596|650|759|1026|1029|1432|1499|1509|1543|1545|1956|2099|2353|2697|2720|2902|3037|3091|3162|3383|3480|3553|3569|3576|3586|3593|3791|4087|4088|4312|4318|4353|4790|4843|5467|5468|5594|5595|5742|5743|5894|5970|6532|6647|6772|6774|6783|6885|7040|7108|7124|7157|7412|7422|9332|9377|9474|10598|11200|50506|162514|107075310,ACHE|ACP3|PARP1|ADRB2|AHR|AKT1|ALOX5|ANGPT2|AR|BCL2|BMP2|CA1|CDKN1A|CDKN2A|MAPK14|CTNNB1|CTSD|CYP1A1|CYP1B1|EGFR|ESR1|FOS|GJA1|GLB1|GRIN1|HAS2|HIF1A|HMOX1|ICAM1|IGF1R|IL1B|IL6|CXCL8|IL10|IL12B|KDR|SMAD2|SMAD3|MMP1|MMP9|MPO|NFKB1|NOS2|PPARD|PPARG|MAPK1|MAPK3|PTGS1|PTGS2|RAF1|RELA|SLC6A4|SOD1|STAT1|STAT3|SULT1E1|MAP3K7|TGFB1|TM7SF2|TNF|TP53|VCAM1|VEGFA|CD163|COX5A|ATG5|AHSA1|CHEK2|DUOX2|TRPV3|MTCO2P12,-54,0
1,-58,C0035126,M1,1,0,DisGeNET,35,Reperfusion Injury,,-58,25,35,30182,300,212,53,25,3,142|153|154|240|572|581|596|836|841|842|847|958|1026|1027|1432|2353|2875|2890|3091|3156|3162|3383|3553|3569|3576|3586|3725|3791|4133|4318|4353|4615|4843|4988|5465|5468|5578|5599|5601|5644|5742|5743|5970|6401|6647|6772|6774|6783|7099|7124|7157|7412|7498,PARP1|ADRB1|ADRB2|ALOX5|BAD|BAX|BCL2|CASP3|CASP8|CASP9|CAT|CD40|CDKN1A|CDKN1B|MAPK14|FOS|GPT|GRIA1|HIF1A|HMGCR|HMOX1|ICAM1|IL1B|IL6|CXCL8|IL10|JUN|KDR|MAP2|MMP9|MPO|MYD88|NOS2|OPRM1|PPARA|PPARG|PRKCA|MAPK8|MAPK9|PRSS1|PTGS1|PTGS2|RELA|SELE|SOD1|STAT1|STAT3|SULT1E1|TLR4|TNF|TP53|VCAM1|XDH,-54,0
1,-56,C0020429,M1,1,0,DisGeNET,35,Hyperalgesia,,-56,18,31,30182,451,212,58,27,3.1,18|148|150|153|154|207|231|240|836|847|1432|1814|1956|2099|2353|2641|2668|2697|2890|2891|2902|2908|3091|3553|3569|3576|3586|3643|3791|4318|4353|4790|4843|4985|4988|5468|5578|5579|5594|5595|5599|5601|5733|5742|5743|5894|5970|6774|7040|7099|7124|7422|7442|9377|10598|10728|51477|107075310,ABAT|ADRA1A|ADRA2A|ADRB1|ADRB2|AKT1|AKR1B1|ALOX5|CASP3|CAT|MAPK14|DRD3|EGFR|ESR1|FOS|GCG|GDNF|GJA1|GRIA1|GRIA2|GRIN1|NR3C1|HIF1A|IL1B|IL6|CXCL8|IL10|INSR|KDR|MMP9|MPO|NFKB1|NOS2|OPRD1|OPRM1|PPARG|PRKCA|PRKCB|MAPK1|MAPK3|MAPK8|MAPK9|PTGER3|PTGS1|PTGS2|RAF1|RELA|STAT3|TGFB1|TLR4|TNF|VEGFA|TRPV1|COX5A|AHSA1|PTGES3|ISYNA1|MTCO2P12,-52,0
1,-55,C0019158,M1,1,0,DisGeNET,35,Hepatitis,,-55,14,29,30182,656,212,65,31,3.2,142|196|590|596|836|841|847|931|958|1026|1029|1432|1499|1545|2099|2641|2697|2875|2908|2950|3091|3162|3383|3553|3569|3576|3586|3593|3630|3643|3725|4087|4088|4318|4353|4609|4615|4790|4843|4988|5018|5236|5424|5444|5465|5468|5594|5599|5742|5743|5970|6772|6774|6885|7040|7099|7124|7157|7412|7422|8772|10598|11082|84706|107075310,PARP1|AHR|BCHE|BCL2|CASP3|CASP8|CAT|MS4A1|CD40|CDKN1A|CDKN2A|MAPK14|CTNNB1|CYP1B1|ESR1|GCG|GJA1|GPT|NR3C1|GSTP1|HIF1A|HMOX1|ICAM1|IL1B|IL6|CXCL8|IL10|IL12B|INS|INSR|JUN|SMAD2|SMAD3|MMP9|MPO|MYC|MYD88|NFKB1|NOS2|OPRM1|OXA1L|PGM1|POLD1|PON1|PPARA|PPARG|MAPK1|MAPK8|PTGS1|PTGS2|RELA|STAT1|STAT3|MAP3K7|TGFB1|TLR4|TNF|TP53|VCAM1|VEGFA|FADD|AHSA1|ESM1|GPT2|MTCO2P12,-52,0
1,-55,C0153381,M1,1,0,DisGeNET,35,Malignant neoplasm of mouth,,-55,13,28,30182,756,212,68,32,3.2,142|196|207|231|240|367|596|836|841|842|847|942|958|1026|1027|1029|1432|1499|1543|1544|1545|1956|2064|2191|2353|2946|2950|3037|3091|3162|3383|3553|3569|3576|3586|3593|3630|3725|3791|4312|4318|4609|4790|4792|4988|5465|5468|5578|5579|5594|5595|5599|5742|5743|5970|6257|6774|7040|7108|7124|7157|7422|7442|9332|9377|11082|151056|107075310,PARP1|AHR|AKT1|AKR1B1|ALOX5|AR|BCL2|CASP3|CASP8|CASP9|CAT|CD86|CD40|CDKN1A|CDKN1B|CDKN2A|MAPK14|CTNNB1|CYP1A1|CYP1A2|CYP1B1|EGFR|ERBB2|FAP|FOS|GSTM2|GSTP1|HAS2|HIF1A|HMOX1|ICAM1|IL1B|IL6|CXCL8|IL10|IL12B|INS|JUN|KDR|MMP1|MMP9|MYC|NFKB1|NFKBIA|OPRM1|PPARA|PPARG|PRKCA|PRKCB|MAPK1|MAPK3|MAPK8|PTGS1|PTGS2|RELA|RXRB|STAT3|TGFB1|TM7SF2|TNF|TP53|VEGFA|TRPV1|CD163|COX5A|ESM1|PLB1|MTCO2P12,-51,0
1,-55,C0027055,M1,1,0,DisGeNET,35,Myocardial Reperfusion Injury,,-55,30,36,30182,226,212,47,22,2.9,153|154|207|240|285|572|581|596|836|841|842|847|2099|2697|3091|3162|3383|3553|3569|3586|4088|4312|4615|4792|4843|4985|5465|5467|5579|5594|5595|5599|5733|5743|5970|6517|6647|6772|6774|7040|7099|7124|7157|7412|7422|7498|8772,ADRB1|ADRB2|AKT1|ALOX5|ANGPT2|BAD|BAX|BCL2|CASP3|CASP8|CASP9|CAT|ESR1|GJA1|HIF1A|HMOX1|ICAM1|IL1B|IL6|IL10|SMAD3|MMP1|MYD88|NFKBIA|NOS2|OPRD1|PPARA|PPARD|PRKCB|MAPK1|MAPK3|MAPK8|PTGER3|PTGS2|RELA|SLC2A4|SOD1|STAT1|STAT3|TGFB1|TLR4|TNF|TP53|VCAM1|VEGFA|XDH|FADD,-51,0
1,-55,C0155626,M1,1,0,DisGeNET,35,Acute myocardial infarction,,-55,13,27,30182,766,212,68,32,3.2,43|142|150|153|154|155|196|207|581|596|836|842|847|1029|1432|1499|1733|2099|2641|2697|2875|2950|3091|3156|3162|3383|3480|3553|3569|3576|3586|3725|3757|3791|4023|4312|4318|4353|4615|5444|5468|5594|5595|5599|5733|5743|5970|6331|6517|6530|6532|6647|6774|6783|7040|7099|7108|7124|7157|7412|7422|7442|8804|9377|10598|11082|653361|107075310,ACHE|PARP1|ADRA2A|ADRB1|ADRB2|ADRB3|AHR|AKT1|BAX|BCL2|CASP3|CASP9|CAT|CDKN2A|MAPK14|CTNNB1|DIO1|ESR1|GCG|GJA1|GPT|GSTP1|HIF1A|HMGCR|HMOX1|ICAM1|IGF1R|IL1B|IL6|CXCL8|IL10|JUN|KCNH2|KDR|LPL|MMP1|MMP9|MPO|MYD88|PON1|PPARG|MAPK1|MAPK3|MAPK8|PTGER3|PTGS2|RELA|SCN5A|SLC2A4|SLC6A2|SLC6A4|SOD1|STAT3|SULT1E1|TGFB1|TLR4|TM7SF2|TNF|TP53|VCAM1|VEGFA|TRPV1|CREG1|COX5A|AHSA1|ESM1|NCF1|MTCO2P12,-51,0
