_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-35,C4529962,M1,1,0,DisGeNET,35,Fatty Liver Disease,,-35,11,21,30182,741,190,49,26,3.2,60|196|217|231|596|836|842|885|1116|1432|1499|1509|1728|2081|2167|2268|2770|2875|2944|2946|2950|3162|3383|3553|3569|3586|3717|3725|4128|4296|4312|4615|5467|5594|5595|5599|5743|5970|6772|6774|6794|6850|6885|7040|7099|7124|8737|10461|130120,ACTB|AHR|ALDH2|AKR1B1|BCL2|CASP3|CASP9|CCK|CHI3L1|MAPK14|CTNNB1|CTSD|NQO1|ERN1|FABP4|FGR|GNAI1|GPT|GSTM1|GSTM2|GSTP1|HMOX1|ICAM1|IL1B|IL6|IL10|JAK2|JUN|MAOA|MAP3K11|MMP1|MYD88|PPARD|MAPK1|MAPK3|MAPK8|PTGS2|RELA|STAT1|STAT3|STK11|SYK|MAP3K7|TGFB1|TLR4|TNF|RIPK1|MERTK|REG3G,-31,0
1,-35,C0027055,M1,1,0,DisGeNET,35,Myocardial Reperfusion Injury,,-35,23,27,30182,226,190,33,17,2.7,153|154|217|240|596|836|842|2697|3162|3383|3553|3569|3586|3654|3717|4088|4312|4615|4792|4843|5467|5594|5595|5599|5743|5970|6772|6774|7010|7040|7099|7124|7498,ADRB1|ADRB2|ALDH2|ALOX5|BCL2|CASP3|CASP9|GJA1|HMOX1|ICAM1|IL1B|IL6|IL10|IRAK1|JAK2|SMAD3|MMP1|MYD88|NFKBIA|NOS2|PPARD|MAPK1|MAPK3|MAPK8|PTGS2|RELA|STAT1|STAT3|TEK|TGFB1|TLR4|TNF|XDH,-31,0
1,-35,C0011853,M1,1,0,DisGeNET,35,"Diabetes Mellitus, Experimental",,-35,13,22,30182,522,190,43,23,3,18|148|153|155|231|590|596|623|836|842|885|891|1728|2167|2321|2697|3162|3383|3553|3569|3586|3718|3938|4312|4792|4843|5159|5213|5313|5467|5594|5595|5742|5743|5970|6772|6774|7018|7040|7099|7124|7498|130013,ABAT|ADRA1A|ADRB1|ADRB3|AKR1B1|BCHE|BCL2|BDKRB1|CASP3|CASP9|CCK|CCNB1|NQO1|FABP4|FLT1|GJA1|HMOX1|ICAM1|IL1B|IL6|IL10|JAK3|LCT|MMP1|NFKBIA|NOS2|PDGFRB|PFKM|PKLR|PPARD|MAPK1|MAPK3|PTGS1|PTGS2|RELA|STAT1|STAT3|TF|TGFB1|TLR4|TNF|XDH|ACMSD,-31,0
1,-34,C0038525,M1,1,0,DisGeNET,35,Subarachnoid Hemorrhage,,-34,13,22,30182,501,190,42,22,3,153|154|217|596|836|842|1432|1499|1728|1757|2043|2081|2260|2261|2596|2697|2875|3162|3383|3553|3569|3586|3654|3717|4088|4312|4314|4615|4843|5159|5594|5595|5599|5742|5743|5970|6774|6885|7099|7124|8737|26253,ADRB1|ADRB2|ALDH2|BCL2|CASP3|CASP9|MAPK14|CTNNB1|NQO1|SARDH|EPHA4|ERN1|FGFR1|FGFR3|GAP43|GJA1|GPT|HMOX1|ICAM1|IL1B|IL6|IL10|IRAK1|JAK2|SMAD3|MMP1|MMP3|MYD88|NOS2|PDGFRB|MAPK1|MAPK3|MAPK8|PTGS1|PTGS2|RELA|STAT3|MAP3K7|TLR4|TNF|RIPK1|CLEC4E,-30,0
1,-34,C0740391,M1,1,0,DisGeNET,35,Middle Cerebral Artery Occlusion,,-34,11,21,30182,626,190,45,24,3.1,27|60|196|217|240|596|836|842|885|1116|1432|1499|2260|2596|2697|3162|3383|3553|3569|3586|3717|3718|4035|4317|4843|5068|5159|5241|5467|5594|5595|5599|5743|5970|6531|6772|6774|6885|7010|7040|7099|7124|7498|8737|55872,ABL2|ACTB|AHR|ALDH2|ALOX5|BCL2|CASP3|CASP9|CCK|CHI3L1|MAPK14|CTNNB1|FGFR1|GAP43|GJA1|HMOX1|ICAM1|IL1B|IL6|IL10|JAK2|JAK3|LRP1|MMP8|NOS2|REG3A|PDGFRB|PGR|PPARD|MAPK1|MAPK3|MAPK8|PTGS2|RELA|SLC6A3|STAT1|STAT3|MAP3K7|TEK|TGFB1|TLR4|TNF|XDH|RIPK1|PBK,-30,0
1,-33,C0019158,M1,1,0,DisGeNET,35,Hepatitis,,-33,11,20,30182,656,190,45,24,3.1,60|196|217|590|596|836|1432|1499|1545|2041|2697|2875|2944|2950|3162|3383|3553|3569|3586|3725|3820|4087|4088|4615|4790|4843|5018|5424|5594|5599|5742|5743|5970|6373|6772|6774|6885|7018|7040|7099|7124|7301|8737|10461|55872,ACTB|AHR|ALDH2|BCHE|BCL2|CASP3|MAPK14|CTNNB1|CYP1B1|EPHA1|GJA1|GPT|GSTM1|GSTP1|HMOX1|ICAM1|IL1B|IL6|IL10|JUN|KLRB1|SMAD2|SMAD3|MYD88|NFKB1|NOS2|OXA1L|POLD1|MAPK1|MAPK8|PTGS1|PTGS2|RELA|CXCL11|STAT1|STAT3|MAP3K7|TF|TGFB1|TLR4|TNF|TYRO3|RIPK1|MERTK|PBK,-29,0
1,-32,C3203102,M1,1,0,DisGeNET,35,Idiopathic pulmonary arterial hypertension,,-32,9.6,19,30182,776,190,47,25,3.1,55|60|154|196|217|240|596|1116|1432|1499|1509|1545|2041|2042|2081|2260|2697|2720|2902|2944|3162|3383|3553|3569|3586|3717|4035|4087|4088|4312|4790|4843|5068|5156|5467|5594|5595|5742|5743|5970|6772|6774|6885|7010|7040|7124|55349,ACP3|ACTB|ADRB2|AHR|ALDH2|ALOX5|BCL2|CHI3L1|MAPK14|CTNNB1|CTSD|CYP1B1|EPHA1|EPHA3|ERN1|FGFR1|GJA1|GLB1|GRIN1|GSTM1|HMOX1|ICAM1|IL1B|IL6|IL10|JAK2|LRP1|SMAD2|SMAD3|MMP1|NFKB1|NOS2|REG3A|PDGFRA|PPARD|MAPK1|MAPK3|PTGS1|PTGS2|RELA|STAT1|STAT3|MAP3K7|TEK|TGFB1|TNF|CHDH,-28,0
1,-31,C0003130,M1,1,0,DisGeNET,35,Anoxia,,-31,18,23,30182,287,190,33,17,2.7,60|196|596|836|842|1128|1432|1757|2321|3162|3383|3553|3569|3586|3717|3725|3932|4088|4312|4790|4843|5594|5595|5743|6646|6772|6774|6850|7010|7040|7099|7124|7498,ACTB|AHR|BCL2|CASP3|CASP9|CHRM1|MAPK14|SARDH|FLT1|HMOX1|ICAM1|IL1B|IL6|IL10|JAK2|JUN|LCK|SMAD3|MMP1|NFKB1|NOS2|MAPK1|MAPK3|PTGS2|SOAT1|STAT1|STAT3|SYK|TEK|TGFB1|TLR4|TNF|XDH,-28,0
1,-31,C0278996,M1,1,0,DisGeNET,35,Malignant Head and Neck Neoplasm,,-31,9.5,19,30182,767,190,46,24,3.1,60|217|240|558|596|836|842|1432|1499|1545|1728|1969|2042|2260|2720|2944|2946|2950|3553|3569|3586|3654|3725|4312|4314|4317|4615|4843|5068|5594|5595|5599|5743|6373|6530|6646|6772|6774|6794|7040|7099|7124|9833|64478|114784|130120,ACTB|ALDH2|ALOX5|AXL|BCL2|CASP3|CASP9|MAPK14|CTNNB1|CYP1B1|NQO1|EPHA2|EPHA3|FGFR1|GLB1|GSTM1|GSTM2|GSTP1|IL1B|IL6|IL10|IRAK1|JUN|MMP1|MMP3|MMP8|MYD88|NOS2|REG3A|MAPK1|MAPK3|MAPK8|PTGS2|CXCL11|SLC6A2|SOAT1|STAT1|STAT3|STK11|TGFB1|TLR4|TNF|MELK|CSMD1|CSMD2|REG3G,-27,0
1,-31,C0020429,M1,1,0,DisGeNET,35,Hyperalgesia,,-31,13,21,30182,451,190,38,20,2.9,18|148|153|154|231|240|623|836|885|1139|1432|2043|2697|2902|3553|3569|3586|3717|3718|4314|4790|4843|5068|5594|5595|5599|5601|5742|5743|5970|5999|6373|6774|7040|7099|7124|8737|10728,ABAT|ADRA1A|ADRB1|ADRB2|AKR1B1|ALOX5|BDKRB1|CASP3|CCK|CHRNA7|MAPK14|EPHA4|GJA1|GRIN1|IL1B|IL6|IL10|JAK2|JAK3|MMP3|NFKB1|NOS2|REG3A|MAPK1|MAPK3|MAPK8|MAPK9|PTGS1|PTGS2|RELA|RGS4|CXCL11|STAT3|TGFB1|TLR4|TNF|RIPK1|PTGES3,-27,0
