_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-52,C0011853,M1,1,0,DisGeNET,35,"Diabetes Mellitus, Experimental",,-52,8.3,24,30182,522,598,86,14,1.4,15|18|43|134|148|153|155|186|207|231|467|581|590|596|623|836|841|842|847|857|891|1026|1234|1268|1543|1728|2538|2539|2597|2697|2936|3162|3383|3553|3558|3565|3569|3586|3643|3651|3938|4023|4312|4353|4609|4791|4792|4846|4886|4887|4986|5054|5173|5175|5213|5313|5465|5468|5578|5579|5595|5742|5743|5970|6347|6476|6513|6514|6647|6720|6751|6752|6755|7040|7099|7124|7157|7296|7352|7422|7498|8575|10135|10891|51083|653361,AANAT|ABAT|ACHE|ADORA1|ADRA1A|ADRB1|ADRB3|AGTR2|AKT1|AKR1B1|ATF3|BAX|BCHE|BCL2|BDKRB1|CASP3|CASP8|CASP9|CAT|CAV1|CCNB1|CDKN1A|CCR5|CNR1|CYP1A1|NQO1|G6PC1|G6PD|GAPDH|GJA1|GSR|HMOX1|ICAM1|IL1B|IL2|IL4|IL6|IL10|INSR|PDX1|LCT|LPL|MMP1|MPO|MYC|NFKB2|NFKBIA|NOS3|NPY1R|NPY2R|OPRK1|SERPINE1|PDYN|PECAM1|PFKM|PKLR|PPARA|PPARG|PRKCA|PRKCB|MAPK3|PTGS1|PTGS2|RELA|CCL2|SI|SLC2A1|SLC2A2|SOD1|SREBF1|SSTR1|SSTR2|SSTR5|TGFB1|TLR4|TNF|TP53|TXNRD1|UCP3|VEGFA|XDH|PRKRA|NAMPT|PPARGC1A|GAL|NCF1,-48,0
1,-42,C3714636,M1,1,0,DisGeNET,35,Pneumonitis,,-42,6.2,20,30182,696,598,86,14,1.4,154|196|207|231|240|286|467|596|623|836|847|857|1230|1232|1233|1269|1277|1544|1958|2152|2213|2353|2354|2357|2625|2729|2730|2936|2950|3162|3303|3304|3383|3553|3558|3565|3567|3569|3576|3586|3603|3606|3725|3727|3981|4314|4317|4353|4790|4791|4846|4851|5054|5175|5245|5468|5578|5595|5733|5742|5743|5921|6238|6347|7035|7040|7099|7124|7157|7422|7442|7515|7852|7965|8398|8989|9169|9170|10598|10663|10803|29126|50616|51477|57007|729230,ADRB2|AHR|AKT1|AKR1B1|ALOX5|ANK1|ATF3|BCL2|BDKRB1|CASP3|CAT|CAV1|CCR1|CCR3|CCR4|CNR2|COL1A1|CYP1A2|EGR1|F3|FCGR2B|FOS|FOSB|FPR1|GATA3|GCLC|GCLM|GSR|GSTP1|HMOX1|HSPA1A|HSPA1B|ICAM1|IL1B|IL2|IL4|IL5|IL6|CXCL8|IL10|IL16|IL18|JUN|JUND|LIG4|MMP3|MMP8|MPO|NFKB1|NFKB2|NOS3|NOTCH1|SERPINE1|PECAM1|PHB1|PPARG|PRKCA|MAPK3|PTGER3|PTGS1|PTGS2|RASA1|RRBP1|CCL2|TFPI|TGFB1|TLR4|TNF|TP53|VEGFA|TRPV1|XRCC1|CXCR4|AIMP2|PLA2G6|TRPA1|SCAF11|LPAR2|AHSA1|CXCR6|CCR9|CD274|IL22|ISYNA1|ACKR3|CCR2,-38,0
1,-41,C4529962,M1,1,0,DisGeNET,35,Fatty Liver Disease,,-41,5.9,19,30182,741,598,87,15,1.4,150|196|207|231|581|596|836|841|842|847|1026|1234|1277|1509|1544|1728|1869|2194|2213|2353|2539|2729|2946|2950|3162|3303|3304|3383|3553|3565|3569|3576|3586|3606|3630|3643|3725|4023|4072|4128|4312|4353|4846|4851|4915|5465|5468|5579|5595|5743|5770|5970|6347|6401|6414|6428|6476|6514|6647|6720|7040|7099|7124|7157|7296|7422|7555|7852|7965|8359|8398|8570|8878|8972|10135|10537|10598|10891|23566|23671|50616|51083|51164|57007|79813|653361|729230,ADRA2A|AHR|AKT1|AKR1B1|BAX|BCL2|CASP3|CASP8|CASP9|CAT|CDKN1A|CCR5|COL1A1|CTSD|CYP1A2|NQO1|E2F1|FASN|FCGR2B|FOS|G6PD|GCLC|GSTM2|GSTP1|HMOX1|HSPA1A|HSPA1B|ICAM1|IL1B|IL4|IL6|CXCL8|IL10|IL18|INS|INSR|JUN|LPL|EPCAM|MAOA|MMP1|MPO|NOS3|NOTCH1|NTRK2|PPARA|PPARG|PRKCB|MAPK3|PTGS2|PTPN1|RELA|CCL2|SELE|SELENOP|SRSF3|SI|SLC2A2|SOD1|SREBF1|TGFB1|TLR4|TNF|TP53|TXNRD1|VEGFA|CNBP|CXCR4|AIMP2|H4C1|PLA2G6|KHSRP|SQSTM1|MGAM|NAMPT|UBD|AHSA1|PPARGC1A|LPAR3|TMEFF2|IL22|GAL|DCTN4|ACKR3|EHMT1|NCF1|CCR2,-37,0
1,-39,C0035126,M1,1,0,DisGeNET,35,Reperfusion Injury,,-39,9.8,22,30182,300,598,58,9.7,1.2,153|154|186|240|332|467|581|595|596|836|841|842|847|857|891|1026|1268|1958|2353|2355|2539|2890|2936|3162|3303|3304|3383|3553|3569|3576|3586|3725|4133|4314|4353|4846|5175|5313|5465|5468|5578|5728|5742|5743|5970|6347|6401|6476|6513|6647|7099|7124|7157|7296|7498|7515|11255|83939,ADRB1|ADRB2|AGTR2|ALOX5|BIRC5|ATF3|BAX|CCND1|BCL2|CASP3|CASP8|CASP9|CAT|CAV1|CCNB1|CDKN1A|CNR1|EGR1|FOS|FOSL2|G6PD|GRIA1|GSR|HMOX1|HSPA1A|HSPA1B|ICAM1|IL1B|IL6|CXCL8|IL10|JUN|MAP2|MMP3|MPO|NOS3|PECAM1|PKLR|PPARA|PPARG|PRKCA|PTEN|PTGS1|PTGS2|RELA|CCL2|SELE|SI|SLC2A1|SOD1|TLR4|TNF|TP53|TXNRD1|XDH|XRCC1|HRH3|EIF2A,-35,0
1,-39,C0020429,M1,1,0,DisGeNET,35,Hyperalgesia,,-39,7.6,20,30182,451,598,68,11,1.3,18|134|148|150|152|153|154|187|207|231|240|286|467|623|836|847|1234|1268|1269|1848|2353|2697|2890|3350|3553|3558|3565|3569|3576|3586|3606|3643|4314|4353|4790|4915|4986|4987|5173|5468|5578|5579|5595|5728|5733|5742|5743|5970|6347|7040|7046|7099|7124|7178|7422|7442|7852|7965|8570|8989|10598|10728|23524|29126|51083|51477|79813|729230,ABAT|ADORA1|ADRA1A|ADRA2A|ADRA2C|ADRB1|ADRB2|APLNR|AKT1|AKR1B1|ALOX5|ANK1|ATF3|BDKRB1|CASP3|CAT|CCR5|CNR1|CNR2|DUSP6|FOS|GJA1|GRIA1|HTR1A|IL1B|IL2|IL4|IL6|CXCL8|IL10|IL18|INSR|MMP3|MPO|NFKB1|NTRK2|OPRK1|OPRL1|PDYN|PPARG|PRKCA|PRKCB|MAPK3|PTEN|PTGER3|PTGS1|PTGS2|RELA|CCL2|TGFB1|TGFBR1|TLR4|TNF|TPT1|VEGFA|TRPV1|CXCR4|AIMP2|KHSRP|TRPA1|AHSA1|PTGES3|SRRM2|CD274|GAL|ISYNA1|EHMT1|CCR2,-35,0
1,-38,C0856169,M1,1,0,DisGeNET,35,Endothelial dysfunction,,-38,5.8,18,30182,716,598,82,14,1.4,134|148|207|231|467|581|596|836|842|847|857|1192|1230|1234|1277|1491|1649|2152|2194|2213|2539|2729|3162|3354|3383|3553|3569|3576|3586|3606|3630|3643|4128|4129|4353|4544|4790|4846|4854|4925|5054|5175|5241|5468|5578|5579|5595|5617|5728|5742|5743|5770|5970|6347|6401|6414|6513|6530|6647|6754|7035|7040|7046|7099|7124|7157|7422|7498|7555|7965|8878|9169|9170|10598|10663|10891|23566|50506|50616|51164|57007|79813,ADORA1|ADRA1A|AKT1|AKR1B1|ATF3|BAX|BCL2|CASP3|CASP9|CAT|CAV1|CLIC1|CCR1|CCR5|COL1A1|CTH|DDIT3|F3|FASN|FCGR2B|G6PD|GCLC|HMOX1|HTR1E|ICAM1|IL1B|IL6|CXCL8|IL10|IL18|INS|INSR|MAOA|MAOB|MPO|MTNR1B|NFKB1|NOS3|NOTCH3|NUCB2|SERPINE1|PECAM1|PGR|PPARG|PRKCA|PRKCB|MAPK3|PRL|PTEN|PTGS1|PTGS2|PTPN1|RELA|CCL2|SELE|SELENOP|SLC2A1|SLC6A2|SOD1|SSTR4|TFPI|TGFB1|TGFBR1|TLR4|TNF|TP53|VEGFA|XDH|CNBP|AIMP2|SQSTM1|SCAF11|LPAR2|AHSA1|CXCR6|PPARGC1A|LPAR3|DUOX2|IL22|DCTN4|ACKR3|EHMT1,-34,0
1,-37,C0024115,M1,1,0,DisGeNET,35,Lung diseases,,-37,5.8,18,30182,700,598,81,14,1.4,134|148|154|155|196|596|847|857|1026|1230|1232|1234|1491|1509|1543|1728|1902|1958|2353|2354|2355|2357|2729|2946|2950|3162|3383|3488|3553|3558|3565|3567|3569|3576|3586|3603|3606|3643|3725|3727|4312|4317|4353|4628|4790|4792|4846|4851|4855|5054|5245|5465|5468|5595|5728|5742|5743|5770|6347|6513|6530|6532|6754|7040|7099|7124|7157|7296|7422|7515|7852|8398|9170|10135|10663|10891|27161|29126|51477|57007|729230,ADORA1|ADRA1A|ADRB2|ADRB3|AHR|BCL2|CAT|CAV1|CDKN1A|CCR1|CCR3|CCR5|CTH|CTSD|CYP1A1|NQO1|LPAR1|EGR1|FOS|FOSB|FOSL2|FPR1|GCLC|GSTM2|GSTP1|HMOX1|ICAM1|IGFBP5|IL1B|IL2|IL4|IL5|IL6|CXCL8|IL10|IL16|IL18|INSR|JUN|JUND|MMP1|MMP8|MPO|MYH10|NFKB1|NFKBIA|NOS3|NOTCH1|NOTCH4|SERPINE1|PHB1|PPARA|PPARG|MAPK3|PTEN|PTGS1|PTGS2|PTPN1|CCL2|SLC2A1|SLC6A2|SLC6A4|SSTR4|TGFB1|TLR4|TNF|TP53|TXNRD1|VEGFA|XRCC1|CXCR4|PLA2G6|LPAR2|NAMPT|CXCR6|PPARGC1A|AGO2|CD274|ISYNA1|ACKR3|CCR2,-34,0
1,-37,C0020443,M1,1,0,DisGeNET,35,Hypercholesterolemia,,-37,7.1,19,30182,489,598,69,12,1.3,148|186|286|467|590|596|836|842|847|857|1717|1869|2152|2194|2538|2539|2597|2697|2936|3162|3303|3304|3383|3553|3558|3569|3576|3586|3630|3643|3651|3938|4023|4312|4544|4846|4851|5054|5465|5468|5595|5617|5728|5836|6347|6401|6476|6647|6720|6754|7040|7099|7124|7352|7422|7498|7555|8398|8878|8972|9170|9627|10663|51164|51289|57007|79813|653361|729230,ADRA1A|AGTR2|ANK1|ATF3|BCHE|BCL2|CASP3|CASP9|CAT|CAV1|DHCR7|E2F1|F3|FASN|G6PC1|G6PD|GAPDH|GJA1|GSR|HMOX1|HSPA1A|HSPA1B|ICAM1|IL1B|IL2|IL6|CXCL8|IL10|INS|INSR|PDX1|LCT|LPL|MMP1|MTNR1B|NOS3|NOTCH1|SERPINE1|PPARA|PPARG|MAPK3|PRL|PTEN|PYGL|CCL2|SELE|SI|SOD1|SREBF1|SSTR4|TGFB1|TLR4|TNF|UCP3|VEGFA|XDH|CNBP|PLA2G6|SQSTM1|MGAM|LPAR2|SNCAIP|CXCR6|DCTN4|RXFP3|ACKR3|EHMT1|NCF1|CCR2,-34,0
1,-37,C0027055,M1,1,0,DisGeNET,35,Myocardial Reperfusion Injury,,-37,11,22,30182,226,598,50,8.4,1.1,153|154|207|240|286|287|467|581|596|836|841|842|847|1234|1268|1269|2597|2697|2936|3162|3383|3553|3569|3586|3606|4312|4792|4846|4886|5054|5175|5465|5579|5595|5728|5733|5743|5970|6347|6513|6647|7040|7099|7124|7157|7352|7422|7498|11255|27063,ADRB1|ADRB2|AKT1|ALOX5|ANK1|ANK2|ATF3|BAX|BCL2|CASP3|CASP8|CASP9|CAT|CCR5|CNR1|CNR2|GAPDH|GJA1|GSR|HMOX1|ICAM1|IL1B|IL6|IL10|IL18|MMP1|NFKBIA|NOS3|NPY1R|SERPINE1|PECAM1|PPARA|PRKCB|MAPK3|PTEN|PTGER3|PTGS2|RELA|CCL2|SLC2A1|SOD1|TGFB1|TLR4|TNF|TP53|UCP3|VEGFA|XDH|HRH3|ANKRD1,-33,0
1,-37,C0151744,M1,1,0,DisGeNET,35,Myocardial Ischemia,,-37,5.5,18,30182,756,598,83,14,1.4,134|153|154|187|196|207|231|332|581|595|596|602|836|847|1234|1268|1509|1848|1958|2065|2152|2628|2697|2729|2730|2946|2950|3162|3303|3383|3490|3553|3558|3565|3569|3586|3606|3611|3630|3938|4023|4175|4314|4353|4792|4846|4851|4854|4915|5054|5175|5213|5465|5468|5578|5579|5595|5728|5743|5868|5970|6310|6347|6401|7035|7040|7099|7124|7296|7422|7442|7852|7965|8398|9361|10598|10891|51477|79813|83939|83992|140809|729230,ADORA1|ADRB1|ADRB2|APLNR|AHR|AKT1|AKR1B1|BIRC5|BAX|CCND1|BCL2|BCL3|CASP3|CAT|CCR5|CNR1|CTSD|DUSP6|EGR1|ERBB3|F3|GATM|GJA1|GCLC|GCLM|GSTM2|GSTP1|HMOX1|HSPA1A|ICAM1|IGFBP7|IL1B|IL2|IL4|IL6|IL10|IL18|ILK|INS|LCT|LPL|MCM6|MMP3|MPO|NFKBIA|NOS3|NOTCH1|NOTCH3|NTRK2|SERPINE1|PECAM1|PFKM|PPARA|PPARG|PRKCA|PRKCB|MAPK3|PTEN|PTGS2|RAB5A|RELA|ATXN1|CCL2|SELE|TFPI|TGFB1|TLR4|TNF|TXNRD1|VEGFA|TRPV1|CXCR4|AIMP2|PLA2G6|LONP1|AHSA1|PPARGC1A|ISYNA1|EHMT1|EIF2A|CTTNBP2|SRXN1|CCR2,-33,0
