_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-8.5,C0151620,M1,1,0,DisGeNET,35,Hypertensive Encephalopathy,,-8.5,1.40E+02,23,30182,4,223,4,1.8,0.89,627|2908|4306|5465,BDNF|NR3C1|NR3C2|PPARA,-7.3,0
1,-8.5,C0339165,M1,1,0,DisGeNET,35,Perennial allergic conjunctivitis,,-8.5,1.40E+02,23,30182,4,223,4,1.8,0.89,3569|3576|3586|7124,IL6|CXCL8|IL10|TNF,-7.3,0
1,-8.5,C0554021,M1,1,0,DisGeNET,35,Recurrent mouth ulcers,,-8.5,1.40E+02,23,30182,4,223,4,1.8,0.89,3553|3569|3586|7124,IL1B|IL6|IL10|TNF,-7.3,0
1,-6.4,C0334163,M1,1,0,DisGeNET,35,Fibrous bands,,-6.4,1.40E+02,20,30182,3,223,3,1.3,0.77,581|596|4312,BAX|BCL2|MMP1,-5.3,0
1,-6.4,C0334385,M1,1,0,DisGeNET,35,Inflammatory carcinoma,,-6.4,1.40E+02,20,30182,3,223,3,1.3,0.77,2064|2099|4609,ERBB2|ESR1|MYC,-5.3,0
1,-6.4,C0342311,M1,1,0,DisGeNET,35,Neuroglycopenia,,-6.4,1.40E+02,20,30182,3,223,3,1.3,0.77,2641|3643|6517,GCG|INSR|SLC2A4,-5.3,0
1,-6.4,C0751398,M1,1,0,DisGeNET,35,Familial Olivopontocerebellar Atrophy,,-6.4,1.40E+02,20,30182,3,223,3,1.3,0.77,43|1103|6750,ACHE|CHAT|SST,-5.3,0
1,-6.4,C0849925,M1,1,0,DisGeNET,35,Ventricular failure,,-6.4,1.40E+02,20,30182,3,223,3,1.3,0.77,153|154|4846,ADRB1|ADRB2|NOS3,-5.3,0
1,-6.4,C1335409,M1,1,0,DisGeNET,35,Prostate Phyllodes Tumor,,-6.4,1.40E+02,20,30182,3,223,3,1.3,0.77,367|1956|2064,AR|EGFR|ERBB2,-5.3,0
1,-6.4,C2103110,M1,1,0,DisGeNET,35,Adenosarcoma of the uterus,,-6.4,1.40E+02,20,30182,3,223,3,1.3,0.77,2099|2100|5241,ESR1|ESR2|PGR,-5.3,0
