_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-81,C0011853,M1,1,0,DisGeNET,35,"Diabetes Mellitus, Experimental",,-81,13,34,30182,522,437,99,23,2,43|100|132|148|153|155|207|367|462|572|581|590|593|596|598|627|834|836|841|842|890|891|959|1026|1543|1571|1588|1636|1813|1906|1956|2099|2167|2335|2697|3091|3098|3146|3162|3383|3458|3552|3553|3558|3565|3569|3586|3643|3688|3783|3791|3938|4193|4312|4313|4318|4353|4609|4792|4843|4846|4914|4988|5054|5105|5175|5213|5313|5465|5468|5578|5579|5594|5595|5742|5743|5970|5972|6376|6517|6647|6720|6774|6777|7018|7040|7042|7099|7124|7157|7412|7422|8654|8678|8714|9516|10891|51738|79602,ACHE|ADA|ADK|ADRA1A|ADRB1|ADRB3|AKT1|AR|SERPINC1|BAD|BAX|BCHE|BCKDHA|BCL2|BCL2L1|BDNF|CASP1|CASP3|CASP8|CASP9|CCNA2|CCNB1|CD40LG|CDKN1A|CYP1A1|CYP2E1|CYP19A1|ACE|DRD2|EDN1|EGFR|ESR1|FABP4|FN1|GJA1|HIF1A|HK1|HMGB1|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL2|IL4|IL6|IL10|INSR|ITGB1|KCNN4|KDR|LCT|MDM2|MMP1|MMP2|MMP9|MPO|MYC|NFKBIA|NOS2|NOS3|NTRK1|OPRM1|SERPINE1|PCK1|PECAM1|PFKM|PKLR|PPARA|PPARG|PRKCA|PRKCB|MAPK1|MAPK3|PTGS1|PTGS2|RELA|REN|CX3CL1|SLC2A4|SOD1|SREBF1|STAT3|STAT5B|TF|TGFB1|TGFB2|TLR4|TNF|TP53|VCAM1|VEGFA|PDE5A|BECN1|ABCC3|LITAF|PPARGC1A|GHRL|ADIPOR2,-76,0
1,-70,C0035126,M1,1,0,DisGeNET,35,Reperfusion Injury,,-70,17,34,30182,300,437,75,17,1.8,153|154|240|332|572|581|595|596|627|728|834|836|841|842|891|959|1026|1432|1571|1588|1636|1906|1950|2353|2746|2773|3091|3146|3162|3383|3458|3552|3553|3569|3576|3586|3592|3596|3725|3791|4133|4318|4353|4615|4843|4846|4988|5175|5313|5465|5468|5578|5599|5601|5644|5728|5742|5743|5747|5970|6376|6401|6647|6714|6774|6777|6783|7078|7099|7124|7157|7412|8654|8678|51738,ADRB1|ADRB2|ALOX5|BIRC5|BAD|BAX|CCND1|BCL2|BDNF|C5AR1|CASP1|CASP3|CASP8|CASP9|CCNB1|CD40LG|CDKN1A|MAPK14|CYP2E1|CYP19A1|ACE|EDN1|EGF|FOS|GLUD1|GNAI3|HIF1A|HMGB1|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL6|CXCL8|IL10|IL12A|IL13|JUN|KDR|MAP2|MMP9|MPO|MYD88|NOS2|NOS3|OPRM1|PECAM1|PKLR|PPARA|PPARG|PRKCA|MAPK8|MAPK9|PRSS1|PTEN|PTGS1|PTGS2|PTK2|RELA|CX3CL1|SELE|SOD1|SRC|STAT3|STAT5B|SULT1E1|TIMP3|TLR4|TNF|TP53|VCAM1|PDE5A|BECN1|GHRL,-66,0
1,-67,C0856169,M1,1,0,DisGeNET,35,Endothelial dysfunction,,-67,9.5,28,30182,716,437,99,23,2,31|55|100|148|191|207|462|581|596|627|808|834|836|842|959|1116|1277|1432|1499|1636|1803|1906|1950|1956|2099|2100|2152|2335|2624|3091|3146|3162|3383|3458|3552|3553|3569|3576|3586|3630|3643|3791|4128|4129|4193|4313|4318|4353|4790|4843|4846|4973|5054|5175|5241|5444|5468|5562|5563|5578|5579|5594|5595|5599|5601|5728|5742|5743|5970|5972|6401|6530|6647|6714|6721|7040|7099|7124|7157|7412|7422|8482|8648|8654|8678|8718|8877|8878|10096|10598|10891|11082|23621|50506|51094|56934|57556|79602|255738,ACACA|ACP3|ADA|ADRA1A|AHCY|AKT1|SERPINC1|BAX|BCL2|BDNF|CALM3|CASP1|CASP3|CASP9|CD40LG|CHI3L1|COL1A1|MAPK14|CTNNB1|ACE|DPP4|EDN1|EGF|EGFR|ESR1|ESR2|F3|FN1|GATA2|HIF1A|HMGB1|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL6|CXCL8|IL10|INS|INSR|KDR|MAOA|MAOB|MDM2|MMP2|MMP9|MPO|NFKB1|NOS2|NOS3|OLR1|SERPINE1|PECAM1|PGR|PON1|PPARG|PRKAA1|PRKAA2|PRKCA|PRKCB|MAPK1|MAPK3|MAPK8|MAPK9|PTEN|PTGS1|PTGS2|RELA|REN|SELE|SLC6A2|SOD1|SRC|SREBF2|TGFB1|TLR4|TNF|TP53|VCAM1|VEGFA|SEMA7A|NCOA1|PDE5A|BECN1|TNFRSF25|SPHK1|SQSTM1|ACTR3|AHSA1|PPARGC1A|ESM1|BACE1|DUOX2|ADIPOR1|CA10|SEMA6A|ADIPOR2|PCSK9,-63,0
1,-65,C0009241,M1,1,0,DisGeNET,35,Cognition Disorders,,-65,10,29,30182,606,437,92,21,2,43|100|148|150|153|196|207|367|590|627|650|728|834|836|862|999|1116|1137|1139|1182|1385|1432|1544|1813|1814|1906|2099|2171|2260|2521|2752|2891|2932|3091|3146|3162|3458|3553|3565|3569|3586|3592|3596|3643|4128|4129|4193|4313|4318|4353|4790|4843|4914|5054|5465|5578|5594|5595|5599|5649|5728|5733|5742|5743|5793|6256|6376|6532|6647|6720|6750|6774|7040|7099|7124|7412|7422|8648|8654|8678|8878|9037|9455|10598|10846|10891|23621|51293|57556|89832|151056|255738,ACHE|ADA|ADRA1A|ADRA2A|ADRB1|AHR|AKT1|AR|BCHE|BDNF|BMP2|C5AR1|CASP1|CASP3|RUNX1T1|CDH1|CHI3L1|CHRNA4|CHRNA7|CLCN3|CREB1|MAPK14|CYP1A2|DRD2|DRD3|EDN1|ESR1|FABP5|FGFR1|FUS|GLUL|GRIA2|GSK3B|HIF1A|HMGB1|HMOX1|IFNG|IL1B|IL4|IL6|IL10|IL12A|IL13|INSR|MAOA|MAOB|MDM2|MMP2|MMP9|MPO|NFKB1|NOS2|NTRK1|SERPINE1|PPARA|PRKCA|MAPK1|MAPK3|MAPK8|RELN|PTEN|PTGER3|PTGS1|PTGS2|PTPRG|RXRA|CX3CL1|SLC6A4|SOD1|SREBF1|SST|STAT3|TGFB1|TLR4|TNF|VCAM1|VEGFA|NCOA1|PDE5A|BECN1|SQSTM1|SEMA5A|HOMER2|AHSA1|PDE10A|PPARGC1A|BACE1|CD320|SEMA6A|CHRFAM7A|PLB1|PCSK9,-62,0
1,-64,C4529962,M1,1,0,DisGeNET,35,Fatty Liver Disease,,-64,9.1,27,30182,741,437,98,22,2,31|150|191|196|207|367|581|596|597|834|836|841|842|1026|1029|1116|1118|1277|1432|1499|1544|1571|1636|1644|1803|1869|1956|2099|2100|2167|2168|2350|2353|2946|2950|3091|3146|3162|3383|3458|3552|3553|3565|3569|3576|3586|3596|3630|3643|3725|3791|4128|4170|4312|4313|4318|4353|4615|4846|4973|5105|5444|5465|5468|5562|5563|5579|5594|5595|5599|5743|5970|6401|6647|6720|6721|6774|6783|6885|7040|7078|7099|7124|7157|7412|7422|8714|8837|8878|8972|9516|10598|10891|51094|57556|58487|79602|255738,ACACA|ADRA2A|AHCY|AHR|AKT1|AR|BAX|BCL2|BCL2A1|CASP1|CASP3|CASP8|CASP9|CDKN1A|CDKN2A|CHI3L1|CHIT1|COL1A1|MAPK14|CTNNB1|CYP1A2|CYP2E1|ACE|DDC|DPP4|E2F1|EGFR|ESR1|ESR2|FABP4|FABP1|FOLR2|FOS|GSTM2|GSTP1|HIF1A|HMGB1|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL4|IL6|CXCL8|IL10|IL13|INS|INSR|JUN|KDR|MAOA|MCL1|MMP1|MMP2|MMP9|MPO|MYD88|NOS3|OLR1|PCK1|PON1|PPARA|PPARG|PRKAA1|PRKAA2|PRKCB|MAPK1|MAPK3|MAPK8|PTGS2|RELA|SELE|SOD1|SREBF1|SREBF2|STAT3|SULT1E1|MAP3K7|TGFB1|TIMP3|TLR4|TNF|TP53|VCAM1|VEGFA|ABCC3|CFLAR|SQSTM1|MGAM|LITAF|AHSA1|PPARGC1A|ADIPOR1|SEMA6A|CREBZF|ADIPOR2|PCSK9,-60,0
1,-63,C0021368,M1,1,0,DisGeNET,35,Inflammation,,-63,12,29,30182,467,437,82,19,1.9,40|41|100|103|155|196|207|240|332|462|627|728|834|940|959|999|1026|1116|1137|1432|1499|1543|1588|1906|1950|1956|2152|2335|3091|3146|3162|3383|3458|3552|3553|3569|3576|3586|3592|3593|3596|4057|4088|4312|4313|4318|4353|4615|4790|4843|4846|4988|5054|5175|5241|5329|5444|5465|5468|5562|5728|5743|5970|6376|6401|6647|6774|7018|7039|7040|7099|7124|7157|7412|7422|8654|9311|51094|51738|51816|79602|339221,ASIC2|ASIC1|ADA|ADAR|ADRB3|AHR|AKT1|ALOX5|BIRC5|SERPINC1|BDNF|C5AR1|CASP1|CD28|CD40LG|CDH1|CDKN1A|CHI3L1|CHRNA4|MAPK14|CTNNB1|CYP1A1|CYP19A1|EDN1|EGF|EGFR|F3|FN1|HIF1A|HMGB1|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL6|CXCL8|IL10|IL12A|IL12B|IL13|LTF|SMAD3|MMP1|MMP2|MMP9|MPO|MYD88|NFKB1|NOS2|NOS3|OPRM1|SERPINE1|PECAM1|PGR|PLAUR|PON1|PPARA|PPARG|PRKAA1|PTEN|PTGS2|RELA|CX3CL1|SELE|SOD1|STAT3|TF|TGFA|TGFB1|TLR4|TNF|TP53|VCAM1|VEGFA|PDE5A|ASIC3|ADIPOR1|GHRL|ADA2|ADIPOR2|ENPP7,-60,0
1,-63,C0155626,M1,1,0,DisGeNET,35,Acute myocardial infarction,,-63,8.8,27,30182,766,437,98,22,2,31|43|150|153|154|155|196|207|462|581|595|596|627|834|836|842|959|1029|1116|1277|1432|1499|1588|1636|1733|1803|1906|2099|2100|2152|2167|2697|2932|2950|3091|3146|3162|3383|3458|3552|3553|3565|3569|3576|3586|3688|3725|3757|3791|3956|4312|4313|4318|4353|4615|4846|4973|5032|5054|5069|5175|5444|5468|5562|5563|5594|5595|5599|5728|5733|5743|5747|5970|5972|6331|6376|6517|6530|6532|6647|6774|6783|7040|7099|7124|7157|7299|7412|7422|8804|8878|10598|10891|11082|51094|55349|58487|255738,ACACA|ACHE|ADRA2A|ADRB1|ADRB2|ADRB3|AHR|AKT1|SERPINC1|BAX|CCND1|BCL2|BDNF|CASP1|CASP3|CASP9|CD40LG|CDKN2A|CHI3L1|COL1A1|MAPK14|CTNNB1|CYP19A1|ACE|DIO1|DPP4|EDN1|ESR1|ESR2|F3|FABP4|GJA1|GSK3B|GSTP1|HIF1A|HMGB1|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL4|IL6|CXCL8|IL10|ITGB1|JUN|KCNH2|KDR|LGALS1|MMP1|MMP2|MMP9|MPO|MYD88|NOS3|OLR1|P2RY11|SERPINE1|PAPPA|PECAM1|PON1|PPARG|PRKAA1|PRKAA2|MAPK1|MAPK3|MAPK8|PTEN|PTGER3|PTGS2|PTK2|RELA|REN|SCN5A|CX3CL1|SLC2A4|SLC6A2|SLC6A4|SOD1|STAT3|SULT1E1|TGFB1|TLR4|TNF|TP53|TYR|VCAM1|VEGFA|CREG1|SQSTM1|AHSA1|PPARGC1A|ESM1|ADIPOR1|CHDH|CREBZF|PCSK9,-59,0
1,-62,C0151744,M1,1,0,DisGeNET,35,Myocardial Ischemia,,-62,8.9,27,30182,756,437,97,22,2,31|153|154|196|207|332|581|595|596|627|650|836|959|1116|1118|1137|1432|1499|1588|1636|1803|1906|1950|1956|2064|2099|2152|2167|2171|2335|2657|2697|2932|2946|2950|3091|3098|3146|3162|3383|3458|3552|3553|3558|3565|3569|3586|3630|3757|3791|3938|4318|4353|4792|4843|4846|4973|5032|5054|5069|5130|5175|5213|5444|5465|5468|5562|5563|5578|5579|5594|5595|5728|5743|5970|5972|6331|6376|6401|6774|7040|7042|7099|7124|7412|7422|8313|8804|8877|9311|10371|10598|10891|51738|55349|255738|345275,ACACA|ADRB1|ADRB2|AHR|AKT1|BIRC5|BAX|CCND1|BCL2|BDNF|BMP2|CASP3|CD40LG|CHI3L1|CHIT1|CHRNA4|MAPK14|CTNNB1|CYP19A1|ACE|DPP4|EDN1|EGF|EGFR|ERBB2|ESR1|F3|FABP4|FABP5|FN1|GDF1|GJA1|GSK3B|GSTM2|GSTP1|HIF1A|HK1|HMGB1|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL2|IL4|IL6|IL10|INS|KCNH2|KDR|LCT|MMP9|MPO|NFKBIA|NOS2|NOS3|OLR1|P2RY11|SERPINE1|PAPPA|PCYT1A|PECAM1|PFKM|PON1|PPARA|PPARG|PRKAA1|PRKAA2|PRKCA|PRKCB|MAPK1|MAPK3|PTEN|PTGS2|RELA|REN|SCN5A|CX3CL1|SELE|STAT3|TGFB1|TGFB2|TLR4|TNF|VCAM1|VEGFA|AXIN2|CREG1|SPHK1|ASIC3|SEMA3A|AHSA1|PPARGC1A|GHRL|CHDH|PCSK9|HSD17B13,-59,0
1,-62,C0011265,M1,1,0,DisGeNET,35,Presenile dementia,,-62,9.1,27,30182,718,437,95,22,2,43|71|72|100|196|207|581|590|596|597|627|770|834|836|862|1026|1081|1116|1118|1128|1137|1139|1385|1588|1636|1803|1813|1814|1869|1906|1956|2099|2100|2335|2521|2657|2932|3146|3162|3383|3458|3552|3553|3565|3569|3586|3592|3593|3596|3630|3643|4128|4129|4133|4193|4313|4318|4353|4638|4843|4846|5032|5054|5444|5465|5468|5579|5595|5649|5743|5747|5972|6376|6401|6517|6531|6532|6647|6720|6750|7018|7040|7042|7099|7124|7157|7298|7412|7422|8878|10891|23621|89832|255738|345651,ACHE|ACTG1|ACTG2|ADA|AHR|AKT1|BAX|BCHE|BCL2|BCL2A1|BDNF|CA11|CASP1|CASP3|RUNX1T1|CDKN1A|CGA|CHI3L1|CHIT1|CHRM1|CHRNA4|CHRNA7|CREB1|CYP19A1|ACE|DPP4|DRD2|DRD3|E2F1|EDN1|EGFR|ESR1|ESR2|FN1|FUS|GDF1|GSK3B|HMGB1|HMOX1|ICAM1|IFNG|IL1A|IL1B|IL4|IL6|IL10|IL12A|IL12B|IL13|INS|INSR|MAOA|MAOB|MAP2|MDM2|MMP2|MMP9|MPO|MYLK|NOS2|NOS3|P2RY11|SERPINE1|PON1|PPARA|PPARG|PRKCB|MAPK3|RELN|PTGS2|PTK2|REN|CX3CL1|SELE|SLC2A4|SLC6A3|SLC6A4|SOD1|SREBF1|SST|TF|TGFB1|TGFB2|TLR4|TNF|TP53|TYMS|VCAM1|VEGFA|SQSTM1|PPARGC1A|BACE1|CHRFAM7A|PCSK9|ACTBL2,-59,0
1,-62,C0085207,M1,1,0,DisGeNET,35,Gestational Diabetes,,-62,9.7,27,30182,649,437,91,21,1.9,31|71|72|100|132|150|153|155|207|259|367|581|596|627|836|841|1019|1029|1181|1188|1385|1545|1588|1636|1803|1869|1950|2099|2152|2167|2260|2335|2350|2697|2950|3091|3105|3146|3291|3383|3458|3553|3565|3569|3576|3586|3592|3630|3643|3791|3938|3956|4087|4318|4615|4843|4846|4973|5054|5069|5105|5175|5444|5465|5468|5562|5563|5599|5728|5743|5972|6256|6401|6517|6532|6647|6720|6721|6774|7040|7078|7099|7124|7412|7422|9166|10891|11082|51094|79602|345651,ACACA|ACTG1|ACTG2|ADA|ADK|ADRA2A|ADRB1|ADRB3|AKT1|AMBP|AR|BAX|BCL2|BDNF|CASP3|CASP8|CDK4|CDKN2A|CLCN2|CLCNKB|CREB1|CYP1B1|CYP19A1|ACE|DPP4|E2F1|EGF|ESR1|F3|FABP4|FGFR1|FN1|FOLR2|GJA1|GSTP1|HIF1A|HLA-A|HMGB1|HSD11B2|ICAM1|IFNG|IL1B|IL4|IL6|CXCL8|IL10|IL12A|INS|INSR|KDR|LCT|LGALS1|SMAD2|MMP9|MYD88|NOS2|NOS3|OLR1|SERPINE1|PAPPA|PCK1|PECAM1|PON1|PPARA|PPARG|PRKAA1|PRKAA2|MAPK8|PTEN|PTGS2|REN|RXRA|SELE|SLC2A4|SLC6A4|SOD1|SREBF1|SREBF2|STAT3|TGFB1|TIMP3|TLR4|TNF|VCAM1|VEGFA|EBAG9|PPARGC1A|ESM1|ADIPOR1|ADIPOR2|ACTBL2,-58,0
